,t,x,y,z,v_x,v_y,v_z,m,SMA,Eclipse,Sun multiplier,SP angle,Thrust,f_aero,third panel,eff_side,eff_back
5189,5189,4545357.931584594,4545131.178464006,-1787085.8448271488,1463.4870545803303,1464.5069140022295,7447.014110940143,53.099999999999994,6671748.557771821,1,0.0008699998902495042,0.8212799852159528,0,0.0003328337469452296,0,0,0
5190,5190,4546818.3679052405,4546592.634796021,-1779637.6330654358,1457.3852600129185,1458.4054230991846,7449.40774631138,53.099999999999994,6671748.546949662,1,0.0008699998902495042,0.8209809090526543,0,0.00033292591331215233,0,0,0
5191,5191,4548272.701452582,4548047.98865771,-1772187.0326674099,1451.28150933518,1452.3019747165429,7451.791383031466,53.099999999999994,6671748.536124509,1,0.0008699998902495042,0.8206829998501225,0,0.00033301774856153986,0,0,0
5192,5192,4549720.930274605,4549497.2380956905,-1764734.0536333232,1445.1758107396304,1446.1965770464133,7454.165017901067,53.099999999999994,6671748.52529638,1,0.0008699998902495042,0.8203862589538654,0,0.00033310925192283947,0,0,0
5193,5193,4551163.052427487,4550940.3811647715,-1757278.70596662,1439.0681724213987,1440.0892382835216,7456.528647734275,53.099999999999994,6671748.514465281,1,0.0008699998902495042,0.8200906877060123,0,0.00033320042262783943,0,0,0
5194,5194,4552599.065975606,4552377.415927959,-1749820.9996739244,1432.958602578218,1433.9799666251986,7458.882269358612,53.099999999999994,6671748.50363122,1,0.0008699998902495042,0.8197962874452897,0,0.000333291259910712,0,0,0
5195,5195,4554028.968991536,4553808.340456457,-1742360.9447650257,1426.8471094104139,1427.8687702713698,7461.22587961503,53.099999999999994,6671748.4927942185,1,0.0008699998902495042,0.8195030595069956,0,0.0003333817630079813,0,0,0
5196,5196,4555452.759556053,4555233.15282967,-1734898.5512528657,1420.7337011208933,1421.7556574245436,7463.559475357922,53.099999999999994,6671748.481954273,1,0.0008699998902495042,0.8192110052229754,0,0.0003334719311585793,0,0,0
5197,5197,4556870.435758139,4556651.851135209,-1727433.8291535252,1414.6183859151338,1415.640636289801,7465.883053455119,53.099999999999994,6671748.471111407,1,0.0008699998902495042,0.8189201259215957,0,0.0003335617636038221,0,0,0
5198,5198,4558281.995694981,4558064.433468889,-1719966.7884862104,1408.5011720011719,1409.523715074784,7468.196610787902,53.099999999999994,6671748.460265622,1,0.0008699998902495042,0.8186304229277204,0,0.0003336512595874031,0,0,0
5199,5199,4559687.437471976,4559470.897934736,-1712497.4392732393,1402.3820675895931,1403.404901989685,7470.500144250998,53.099999999999994,6671748.449416933,1,0.0008699998902495042,0.8183418975626845,0,0.00033374041835547186,0,0,0
5200,5200,4561086.759202732,4560871.242644983,-1705025.791540029,1396.2610808935199,1397.2842052472356,7472.793650752592,53.099999999999994,6671748.438565357,1,0.0008699998902495042,0.8180545511442702,0,0.0003338292391565941,0,0,0
5201,5201,4562479.959009073,4562265.465720083,-1697551.855315081,1390.1382201286015,1391.1616330626957,7475.077127214324,53.099999999999994,6671748.427710893,1,0.0008699998902495042,0.8177683849866808,0,0.0003339177212417604,0,0,0
5202,5202,4563867.035021039,4563653.5652887,-1690075.6406299688,1384.0134935130022,1385.0371936538425,7477.350570571298,53.099999999999994,6671748.416853558,1,0.0008699998902495042,0.8174834004005163,0,0.0003340058638644029,0,0,0
5203,5203,4565247.985376889,4565035.539487722,-1682597.157519324,1377.8869092673908,1378.910895240959,7479.613977772085,53.099999999999994,6671748.4059933685,1,0.0008699998902495042,0.8171995986927487,0,0.000334093666280443,0,0,0
5204,5204,4566622.808223105,4566411.386462255,-1675116.416020823,1371.7584756149292,1372.7827460468238,7481.8673457787245,53.099999999999994,6671748.395130323,1,0.0008699998902495042,0.8169169811666961,0,0.0003341811277482615,0,0,0
5205,5205,4567991.501714392,4567781.104365631,-1667633.426175173,1365.6282007812617,1366.6527542966994,7484.110671566735,53.099999999999994,6671748.384264445,1,0.0008699998902495042,0.8166355491219982,0,0.00033426824752869863,0,0,0
5206,5206,4569354.064013682,4569144.691359406,-1660148.1980260995,1359.496092994504,1360.5209282183212,7486.343952125109,53.099999999999994,6671748.373395736,1,0.0008699998902495042,0.816355303854591,0,0.00033435502488512515,0,0,0
5207,5207,4570710.49329214,4570502.145613369,-1652660.741620332,1353.3621604852312,1354.3872760418865,7488.567184456327,53.099999999999994,6671748.362524212,1,0.0008699998902495042,0.816076246656682,0,0.0003344414590834097,0,0,0
5208,5208,4572060.787729157,4571853.465305535,-1645171.0670075908,1347.2264114864686,1348.251806000044,7490.780365576351,53.099999999999994,6671748.351649888,1,0.0008699998902495042,0.8157983788167249,0,0.00033452754939187324,0,0,0
5209,5209,4573404.945512362,4573198.648622158,-1637679.1842405733,1341.0888542336788,1342.1145263278822,7492.983492514638,53.099999999999994,6671748.340772764,1,0.0008699998902495042,0.8155217016193959,0,0.00033461329508148083,0,0,0
5210,5210,4574742.964837619,4574537.693757726,-1630185.1033749413,1334.9494969647517,1335.9754452629181,7495.176562314138,53.099999999999994,6671748.329892862,1,0.0008699998902495042,0.8152462163455662,0,0.00033469869542562,0,0,0
5211,5211,4576074.843909033,4575870.598914966,-1622688.834469306,1328.808347919993,1329.8345710450872,7497.3595720313015,53.099999999999994,6671748.319010188,1,0.0008699998902495042,0.8149719242722797,0,0.00033478374970029214,0,0,0
5212,5212,4577400.580938948,4577197.362304846,-1615190.3875852162,1322.6654153421134,1323.6919119167308,7499.532518736079,53.099999999999994,6671748.3081247555,1,0.0008699998902495042,0.814698826672726,0,0.0003348684571840195,0,0,0
5213,5213,4578720.174147954,4578517.982146577,-1607689.7727871437,1316.5207074762175,1317.5474761225867,7501.695399511929,53.099999999999994,6671748.297236574,1,0.0008699998902495042,0.8144269248162167,0,0.00033495281715793525,0,0,0
5214,5214,4580033.621764887,4579832.456667618,-1600187.00014247,1310.3742325697924,1311.4012719097768,7503.848211455823,53.099999999999994,6671748.28634566,1,0.0008699998902495042,0.81415621996816,0,0.0003350368289056897,0,0,0
5215,5215,4581340.922026831,4581140.784103674,-1592682.0797214727,1304.2259988726973,1305.253307527797,7505.990951678244,53.099999999999994,6671748.275452014,1,0.0008699998902495042,0.8138867133900356,0,0.0003351204917136163,0,0,0
5216,5216,4582642.07317912,4582442.962698701,-1585175.0215973128,1298.0760146371517,1299.1035912285054,7508.123617303194,53.099999999999994,6671748.264555659,1,0.0008699998902495042,0.8136184063393704,0,0.0003352038048705617,0,0,0
5217,5217,4583937.073475344,4583738.990704909,-1577665.83584602,1291.9242881177247,1292.9521312661113,7510.246205468198,53.099999999999994,6671748.253656595,1,0.0008699998902495042,0.8133513000697128,0,0.0003352867676680047,0,0,0
5218,5218,4585225.921177347,4585028.866382764,-1570154.5325464795,1285.770827571324,1286.7989358971647,7512.358713324307,53.099999999999994,6671748.242754844,1,0.0008699998902495042,0.8130853958306088,0,0.00033536937940008396,0,0,0
5219,5219,4586508.614555231,4586312.588000988,-1562641.1217804195,1279.6156412571845,1280.6440133805447,7514.461138036103,53.099999999999994,6671748.2318504155,1,0.0008699998902495042,0.8128206948675758,0,0.00033545163936351895,0,0,0
5220,5220,4587785.151887359,4587590.153836563,-1555125.613632396,1273.4587374368575,1274.4873719774484,7516.553476781699,53.099999999999994,6671748.220943316,1,0.0008699998902495042,0.8125571984220793,0,0.00033553354685775347,0,0,0
5221,5221,4589055.531460357,4588861.562174736,-1547608.018189781,1267.3001243741996,1268.3290199513801,7518.635726752748,53.099999999999994,6671748.210033558,1,0.0008699998902495042,0.8122949077315074,0,0.00033561510118476726,0,0,0
5222,5222,4590319.751569116,4590126.8113090135,-1540088.3455427473,1261.1398103353613,1262.1689655681403,7520.707885154444,53.099999999999994,6671748.199121151,1,0.0008699998902495042,0.812033824029145,0,0.0003356963016493301,0,0,0
5223,5223,4591577.810516792,4591385.899541175,-1532566.605784256,1254.9778035887764,1256.0072170958138,7522.769949205524,53.099999999999994,6671748.188206118,1,0.0008699998902495042,0.8117739485441519,0,0.00033577714755877715,0,0,0
5224,5224,4592829.706614815,4592638.825181265,-1525042.8090100426,1248.8141124051504,1249.8437828047595,7524.821916138278,53.099999999999994,6671748.177288458,1,0.0008699998902495042,0.8115152825015342,0,0.0003358576382231885,0,0,0
5225,5225,4594075.438182882,4593885.586547602,-1517516.9653186037,1242.6487450574493,1243.6786709675991,7526.863783198543,53.099999999999994,6671748.166368185,1,0.0008699998902495042,0.8112578271221225,0,0.0003359377729553501,0,0,0
5226,5226,4595315.003548967,4595126.181966776,-1509989.0848111834,1236.4817098208898,1237.511889859206,7528.895547645718,53.099999999999994,6671748.155445315,1,0.0008699998902495042,0.8110015836225467,0,0.0003360175510707069,0,0,0
5227,5227,4596548.40104932,4596360.609773655,-1502459.1775917592,1230.3130149729263,1231.3434477566932,7530.917206752757,53.099999999999994,6671748.144519859,1,0.0008699998902495042,0.8107465532152102,0,0.00033609697188746675,0,0,0
5228,5228,4597775.629028468,4597588.868311385,-1494927.2537670294,1224.142668793241,1225.1733529394041,7532.92875780618,53.099999999999994,6671748.133591826,1,0.0008699998902495042,0.8104927371082666,0,0.0003361760347265202,0,0,0
5229,5229,4598996.685839223,4598810.95593139,-1487393.3234463984,1217.9706795637326,1219.0016136889,7534.930198106074,53.099999999999994,6671748.122661226,1,0.0008699998902495042,0.8102401365055937,0,0.00033625473891153723,0,0,0
5230,5230,4600211.569842674,4600026.8709933795,-1479857.3967419642,1211.797055568505,1212.8282382889493,7536.921524966097,53.099999999999994,6671748.111728074,1,0.0008699998902495042,0.8099887526067708,0,0.0003363330837689138,0,0,0
5231,5231,4601420.2794082,4601236.611865346,-1472319.4837685039,1205.621805093856,1206.6532350255159,7538.902735713481,53.099999999999994,6671748.10079238,1,0.0008699998902495042,0.8097385866070524,0,0.00033641106862780136,0,0,0
5232,5232,4602622.812913464,4602440.176923572,-1464779.5946434613,1199.4449364282668,1200.4766121867494,7540.873827689035,53.099999999999994,6671748.089854158,1,0.0008699998902495042,0.8094896396973448,0,0.00033648869282010686,0,0,0
5233,5233,4603819.1687444225,4603637.564552626,-1457237.7394869318,1193.2664578623903,1194.2983780629727,7542.834798247152,53.099999999999994,6671748.0789134195,1,0.0008699998902495042,0.8092419130641804,0,0.00033656595568055,0,0,0
5234,5234,4605009.34529532,4604828.773145367,-1449693.9284216503,1187.0863776890403,1188.1185409466714,7544.785644755809,53.099999999999994,6671748.067970174,1,0.0008699998902495042,0.8089954078896952,0,0.0003366428565466229,0,0,0
5235,5235,4606193.340968696,4606013.801102953,-1442148.1715729763,1180.90470420318,1181.9371091324826,7546.7263645965695,53.099999999999994,6671748.057024434,1,0.0008699998902495042,0.8087501253516028,0,0.00033671939475859785,0,0,0
5236,5236,4607371.154175388,4607192.646834833,-1434600.4790688814,1174.7214457019115,1175.754090917184,7548.656955164593,53.099999999999994,6671748.046076213,1,0.0008699998902495042,0.8085060666231707,0,0.0003367955696595568,0,0,0
5237,5237,4608542.783334528,4608365.308758753,-1427050.8610399351,1168.536610484464,1169.569494599682,7550.577413868631,53.099999999999994,6671748.035125522,1,0.0008699998902495042,0.8082632328731955,0,0.000336871380595453,0,0,0
5238,5238,4609708.2268735515,4609531.785300764,-1419499.3276192914,1162.350206852183,1163.3833284810019,7552.487738131037,53.099999999999994,6671748.0241723675,1,0.0008699998902495042,0.8080216252659791,0,0.00033694682691499684,0,0,0
5239,5239,4610867.483228195,4610692.074895216,-1411945.888942675,1156.1622431085189,1157.195600864275,7554.387925387767,53.099999999999994,6671748.013216773,1,0.0008699998902495042,0.8077812449613045,0,0.00033702190796973847,0,0,0
5240,5240,4612020.5508425,4611846.175984763,-1404390.555148368,1149.9727275590164,1151.0063200547295,7556.27797308838,53.099999999999994,6671748.0022587385,1,0.0008699998902495042,0.8075420931144112,0,0.0003370966231141581,0,0,0
5241,5241,4613167.428168814,4612994.087020364,-1396833.336377196,1143.7816685113028,1144.8154943596771,7558.157878696048,53.099999999999994,6671747.991298282,1,0.0008699998902495042,0.8073041708759714,0,0.0003371709717055029,0,0,0
5242,5242,4614308.113667793,4614135.8064612895,-1389274.2427725147,1137.589074275077,1138.623132088504,7560.027639687554,53.099999999999994,6671747.980335413,1,0.0008699998902495042,0.8070674793920655,0,0.00033724495310392494,0,0,0
5243,5243,4615442.605808404,4615271.332775119,-1381713.2844801962,1131.3949531620988,1132.4292415526581,7561.887253553298,53.099999999999994,6671747.969370146,1,0.0008699998902495042,0.8068320198041581,0,0.0003373185666724613,0,0,0
5244,5244,4616570.903067929,4616400.664437744,-1374150.4716486156,1125.1993134861766,1126.2338310656387,7563.736717797299,53.099999999999994,6671747.958402489,1,0.0008699998902495042,0.8065977932490747,0,0.0003373918117770219,0,0,0
5245,5245,4617693.003931961,4617523.799933371,-1366585.8144286366,1119.0021635631576,1120.0369089429853,7565.5760299372005,53.099999999999994,6671747.947432461,1,0.0008699998902495042,0.8063648008589768,0,0.00033746468778640394,0,0,0
5246,5246,4618808.906894412,4618640.737754524,-1359019.322973599,1112.803511710916,1113.8384835022662,7567.40518750427,53.099999999999994,6671747.93646007,1,0.0008699998902495042,0.8061330437613383,0,0.00033753719407232023,0,0,0
5247,5247,4619918.610457513,4619751.476402043,-1351451.0074393041,1106.6033662493412,1107.638563063067,7569.224188043405,53.099999999999994,6671747.925485327,1,0.0008699998902495042,0.8059025230789215,0,0.00033760933000942045,0,0,0
5248,5248,4621022.113131815,4620856.014385091,-1343880.877984002,1100.4017355003282,1101.4371559469807,7571.033029113139,53.099999999999994,6671747.914508245,1,0.0008699998902495042,0.805673239929754,0,0.0003376810949752445,0,0,0
5249,5249,4622119.413436192,4621954.350221152,-1336308.944768377,1094.1986277877647,1095.2342704775951,7572.831708285637,53.099999999999994,6671747.903528837,1,0.0008699998902495042,0.8054451954271034,0,0.00033775248835029876,0,0,0
5250,5250,4623210.509897844,4623046.482436037,-1328735.2179555348,1087.9940514375214,1089.0299149804823,7574.620223146708,53.099999999999994,6671747.892547109,1,0.0008699998902495042,0.8052183906794557,0,0.0003378235095179945,0,0,0
